record_id,date,hr,Cum_sum_registered,Cum_sum_cusual
832,2011-02-07,2,43187,3797
833,2011-02-07,3,43188,3797
834,2011-02-07,4,43189,3798
835,2011-02-07,5,43198,3799
836,2011-02-07,6,43227,3800
837,2011-02-07,7,43316,3806
838,2011-02-07,8,43539,3813
839,2011-02-07,9,43654,3816
840,2011-02-07,10,43703,3822
841,2011-02-07,11,43739,3833
842,2011-02-07,12,43798,3840
843,2011-02-07,13,43852,3850
844,2011-02-07,14,43904,3858
845,2011-02-07,15,43950,3862
846,2011-02-07,16,44048,3878
847,2011-02-07,17,44255,3887
848,2011-02-07,18,44425,3892
849,2011-02-07,19,44548,3897
850,2011-02-07,20,44630,3903
851,2011-02-07,21,44705,3906
852,2011-02-07,22,44739,3909
853,2011-02-07,23,44758,3915
854,2011-02-08,0,44764,3919
855,2011-02-08,1,44768,3919
856,2011-02-08,2,44769,3920
857,2011-02-08,3,44770,3920
858,2011-02-08,4,44773,3920
859,2011-02-08,5,44775,3920
860,2011-02-08,6,44814,3920
861,2011-02-08,7,44911,3923
862,2011-02-08,8,45147,3930
863,2011-02-08,9,45275,3937
864,2011-02-08,10,45319,3941
865,2011-02-08,11,45368,3942
866,2011-02-08,12,45431,3944
867,2011-02-08,13,45479,3946
868,2011-02-08,14,45540,3949
869,2011-02-08,15,45585,3955
870,2011-02-08,16,45664,3959
871,2011-02-08,17,45836,3963
872,2011-02-08,18,45987,3964
873,2011-02-08,19,46087,3965
874,2011-02-08,20,46140,3968
875,2011-02-08,21,46186,3976
876,2011-02-08,22,46215,3976
877,2011-02-08,23,46224,3979
878,2011-02-09,0,46241,3979
879,2011-02-09,1,46248,3979
880,2011-02-09,2,46250,3980
881,2011-02-09,3,46252,3980
882,2011-02-09,5,46259,3980
883,2011-02-09,6,46302,3980
884,2011-02-09,7,46397,3984
885,2011-02-09,8,46595,3985
886,2011-02-09,9,46714,3989
887,2011-02-09,10,46765,3997
888,2011-02-09,11,46805,3998
889,2011-02-09,12,46862,4002
890,2011-02-09,13,46929,4004
891,2011-02-09,14,46985,4006
892,2011-02-09,15,47046,4009
893,2011-02-09,16,47118,4016
894,2011-02-09,17,47275,4025
895,2011-02-09,18,47443,4027
896,2011-02-09,19,47530,4028
897,2011-02-09,20,47614,4028
898,2011-02-09,21,47697,4028
899,2011-02-09,22,47739,4032
900,2011-02-09,23,47776,4032
901,2011-02-10,0,47792,4032
902,2011-02-10,1,47799,4032
903,2011-02-10,2,47802,4032
904,2011-02-10,4,47803,4032
905,2011-02-10,5,47809,4032
906,2011-02-10,6,47835,4032
907,2011-02-10,7,47934,4032
908,2011-02-10,8,48107,4037
909,2011-02-10,9,48228,4038
910,2011-02-10,10,48262,4039
911,2011-02-10,11,48306,4040
912,2011-02-10,12,48371,4044
913,2011-02-10,13,48430,4047
914,2011-02-10,14,48472,4053
915,2011-02-10,15,48522,4053
916,2011-02-10,16,48598,4057
917,2011-02-10,17,48757,4063
918,2011-02-10,18,48914,4066
919,2011-02-10,19,49024,4068
920,2011-02-10,20,49117,4072
921,2011-02-10,21,49187,4074
922,2011-02-10,22,49234,4078
923,2011-02-10,23,49267,4079
924,2011-02-11,0,49279,4081
925,2011-02-11,1,49285,4082
926,2011-02-11,2,49288,4082
927,2011-02-11,5,49292,4082
928,2011-02-11,6,49315,4083
929,2011-02-11,7,49388,4084
930,2011-02-11,8,49600,4088
931,2011-02-11,9,49732,4096
932,2011-02-11,10,49771,4101
933,2011-02-11,11,49823,4113
934,2011-02-11,12,49887,4120
935,2011-02-11,13,49976,4141
936,2011-02-11,14,50043,4158
937,2011-02-11,15,50105,4170
938,2011-02-11,16,50216,4184
939,2011-02-11,17,50409,4202
940,2011-02-11,18,50574,4211
941,2011-02-11,19,50668,4218
942,2011-02-11,20,50729,4220
943,2011-02-11,21,50775,4221
944,2011-02-11,22,50816,4223
945,2011-02-11,23,50864,4228
946,2011-02-12,0,50891,4231
947,2011-02-12,1,50913,4233
948,2011-02-12,2,50926,4235
949,2011-02-12,3,50933,4238
950,2011-02-12,4,50937,4238
951,2011-02-12,5,50938,4238
952,2011-02-12,6,50939,4239
953,2011-02-12,7,50948,4241
954,2011-02-12,8,50976,4243
955,2011-02-12,9,51014,4248
956,2011-02-12,10,51085,4261
957,2011-02-12,11,51169,4291
958,2011-02-12,12,51262,4318
959,2011-02-12,13,51365,4350
960,2011-02-12,14,51455,4380
961,2011-02-12,15,51582,4427
962,2011-02-12,16,51685,4469
963,2011-02-12,17,51798,4493
964,2011-02-12,18,51858,4497
965,2011-02-12,19,51897,4499
966,2011-02-12,20,51936,4500
967,2011-02-12,21,51978,4509
968,2011-02-12,22,52017,4515
969,2011-02-12,23,52048,4516
970,2011-02-13,0,52082,4521
971,2011-02-13,1,52105,4522
972,2011-02-13,2,52124,4523
973,2011-02-13,3,52132,4527
974,2011-02-13,4,52134,4527
975,2011-02-13,6,52137,4529
976,2011-02-13,7,52140,4529
977,2011-02-13,8,52151,4530
978,2011-02-13,9,52186,4542
979,2011-02-13,10,52272,4561
980,2011-02-13,11,52358,4587
981,2011-02-13,12,52452,4645
982,2011-02-13,13,52544,4707
983,2011-02-13,14,52654,4758
984,2011-02-13,15,52776,4798
985,2011-02-13,16,52882,4826
986,2011-02-13,17,52977,4856
987,2011-02-13,18,53055,4873
988,2011-02-13,19,53105,4884
989,2011-02-13,20,53137,4899
990,2011-02-13,21,53182,4905
991,2011-02-13,22,53213,4910
992,2011-02-13,23,53240,4913
993,2011-02-14,0,53248,4916
994,2011-02-14,1,53254,4917
995,2011-02-14,2,53256,4917
996,2011-02-14,3,53257,4918
997,2011-02-14,4,53259,4918
998,2011-02-14,5,53262,4918
999,2011-02-14,6,53287,4919
1000,2011-02-14,7,53383,4921
1001,2011-02-14,8,53632,4928
1002,2011-02-14,9,53754,4936
1003,2011-02-14,10,53800,4945
1004,2011-02-14,11,53843,4955
1005,2011-02-14,12,53942,4982
1006,2011-02-14,13,54035,5009
1007,2011-02-14,14,54111,5023
1008,2011-02-14,15,54182,5042
1009,2011-02-14,16,54284,5058
1010,2011-02-14,17,54502,5083
1011,2011-02-14,18,54696,5094
1012,2011-02-14,19,54782,5106
1013,2011-02-14,20,54847,5111
1014,2011-02-14,21,54882,5119
1015,2011-02-14,22,54926,5120
1016,2011-02-14,23,54945,5121
1017,2011-02-15,0,54957,5128
1018,2011-02-15,1,54962,5128
1019,2011-02-15,2,54964,5129
1020,2011-02-15,4,54965,5129
1021,2011-02-15,5,54969,5129
1022,2011-02-15,6,54999,5129
1023,2011-02-15,7,55102,5131
1024,2011-02-15,8,55315,5141
1025,2011-02-15,9,55423,5143
1026,2011-02-15,10,55470,5148
1027,2011-02-15,11,55516,5159
1028,2011-02-15,12,55581,5165
1029,2011-02-15,13,55649,5179
1030,2011-02-15,14,55718,5189
1031,2011-02-15,15,55792,5200
1032,2011-02-15,16,55869,5221
1033,2011-02-15,17,56060,5236
1034,2011-02-15,18,56258,5250
1035,2011-02-15,19,56400,5253
1036,2011-02-15,20,56498,5256
1037,2011-02-15,21,56559,5261
1038,2011-02-15,22,56600,5261
1039,2011-02-15,23,56620,5261
1040,2011-02-16,0,56635,5261
1041,2011-02-16,1,56644,5261
1042,2011-02-16,3,56645,5261
1043,2011-02-16,4,56646,5261
1044,2011-02-16,5,56651,5261
1045,2011-02-16,6,56683,5262
1046,2011-02-16,7,56786,5267
1047,2011-02-16,8,57010,5273
1048,2011-02-16,9,57132,5275
1049,2011-02-16,10,57187,5289
1050,2011-02-16,11,57246,5296
1051,2011-02-16,12,57318,5310
1052,2011-02-16,13,57398,5323
1053,2011-02-16,14,57463,5340
1054,2011-02-16,15,57545,5375
1055,2011-02-16,16,57641,5401
1056,2011-02-16,17,57885,5412
1057,2011-02-16,18,58087,5432
1058,2011-02-16,19,58230,5450
1059,2011-02-16,20,58338,5460
1060,2011-02-16,21,58425,5465
1061,2011-02-16,22,58486,5477
1062,2011-02-16,23,58517,5479
1063,2011-02-17,0,58533,5480
1064,2011-02-17,1,58539,5480
1065,2011-02-17,2,58543,5482
1066,2011-02-17,3,58544,5485
1067,2011-02-17,4,58545,5488
1068,2011-02-17,5,58556,5489
1069,2011-02-17,6,58600,5492
1070,2011-02-17,7,58719,5499
1071,2011-02-17,8,58986,5517
1072,2011-02-17,9,59149,5533
1073,2011-02-17,10,59219,5551
1074,2011-02-17,11,59290,5570
1075,2011-02-17,12,59376,5585
1076,2011-02-17,13,59484,5600
1077,2011-02-17,14,59539,5626
1078,2011-02-17,15,59630,5641
1079,2011-02-17,16,59747,5670
1080,2011-02-17,17,60003,5688
1081,2011-02-17,18,60214,5699
1082,2011-02-17,19,60375,5713
1083,2011-02-17,20,60506,5721
1084,2011-02-17,21,60625,5726
1085,2011-02-17,22,60693,5734
1086,2011-02-17,23,60733,5738
1087,2011-02-18,0,60753,5750
1088,2011-02-18,1,60760,5751
1089,2011-02-18,2,60765,5753
1090,2011-02-18,3,60771,5755
1091,2011-02-18,4,60772,5755
1092,2011-02-18,5,60778,5756
1093,2011-02-18,6,60826,5758
1094,2011-02-18,7,60934,5766
1095,2011-02-18,8,61180,5792
1096,2011-02-18,9,61334,5807
1097,2011-02-18,10,61412,5824
1098,2011-02-18,11,61494,5855
1099,2011-02-18,12,61620,5914
1100,2011-02-18,13,61751,5959
1101,2011-02-18,14,61869,6032
1102,2011-02-18,15,61986,6087
1103,2011-02-18,16,62150,6155
1104,2011-02-18,17,62425,6207
1105,2011-02-18,18,62620,6236
1106,2011-02-18,19,62766,6252
1107,2011-02-18,20,62871,6271
1108,2011-02-18,21,62932,6282
1109,2011-02-18,22,63020,6301
1110,2011-02-18,23,63081,6317
1111,2011-02-19,0,63104,6323
1112,2011-02-19,1,63125,6333
1113,2011-02-19,2,63139,6336
1114,2011-02-19,3,63146,6336
1115,2011-02-19,4,63149,6336
1116,2011-02-19,5,63152,6336
1117,2011-02-19,6,63155,6339
1118,2011-02-19,7,63171,6345
1119,2011-02-19,8,63207,6354
1120,2011-02-19,9,63244,6372
1121,2011-02-19,10,63316,6406
1122,2011-02-19,11,63392,6453
1123,2011-02-19,12,63473,6491
1124,2011-02-19,13,63576,6543
1125,2011-02-19,14,63670,6645
1126,2011-02-19,15,63757,6729
1127,2011-02-19,16,63838,6768
1128,2011-02-19,17,63929,6804
1129,2011-02-19,18,63996,6825
1130,2011-02-19,19,64050,6830
1131,2011-02-19,20,64088,6839
1132,2011-02-19,21,64117,6843
1133,2011-02-19,22,64159,6845
1134,2011-02-19,23,64184,6849
1135,2011-02-20,0,64198,6852
1136,2011-02-20,1,64209,6857
1137,2011-02-20,2,64226,6857
1138,2011-02-20,3,64235,6866
1139,2011-02-20,4,64236,6866
1140,2011-02-20,6,64237,6867
1141,2011-02-20,7,64239,6867
1142,2011-02-20,8,64261,6869
1143,2011-02-20,9,64309,6876
1144,2011-02-20,10,64379,6910
1145,2011-02-20,11,64468,6982
1146,2011-02-20,12,64588,7044
1147,2011-02-20,13,64710,7120
1148,2011-02-20,14,64814,7228
1149,2011-02-20,15,64916,7294
1150,2011-02-20,16,65004,7353
1151,2011-02-20,17,65090,7413
1152,2011-02-20,18,65161,7443
1153,2011-02-20,19,65200,7446
1154,2011-02-20,20,65230,7458
1155,2011-02-20,21,65269,7475
1156,2011-02-20,22,65312,7479
1157,2011-02-20,23,65357,7488
1158,2011-02-21,0,65387,7495
1159,2011-02-21,1,65398,7497
1160,2011-02-21,2,65401,7498
1161,2011-02-21,3,65404,7500
1162,2011-02-21,4,65404,7501
1163,2011-02-21,5,65406,7502
1164,2011-02-21,6,65412,7504
1165,2011-02-21,7,65428,7507
1166,2011-02-21,8,65484,7514
1167,2011-02-21,9,65530,7525
1168,2011-02-21,10,65582,7554
1169,2011-02-21,11,65652,7574
1170,2011-02-21,12,65719,7600
1171,2011-02-21,13,65794,7628
1172,2011-02-21,14,65895,7643
1173,2011-02-21,15,65971,7654
1174,2011-02-21,16,66019,7662
1175,2011-02-21,17,66081,7680
1176,2011-02-21,18,66145,7682
1177,2011-02-21,19,66194,7682
1178,2011-02-21,20,66223,7682
1179,2011-02-21,21,66256,7683
1180,2011-02-21,22,66267,7683
1181,2011-02-21,23,66269,7683
1182,2011-02-22,6,66276,7683
1183,2011-02-22,7,66316,7683
1184,2011-02-22,8,66423,7690
1185,2011-02-22,9,66524,7695
1186,2011-02-22,10,66568,7695
1187,2011-02-22,11,66611,7702
1188,2011-02-22,12,66659,7709
1189,2011-02-22,13,66711,7712
1190,2011-02-22,14,66760,7721
1191,2011-02-22,15,66827,7723
1192,2011-02-22,16,66906,7730
1193,2011-02-22,17,67094,7738
1194,2011-02-22,18,67255,7744
1195,2011-02-22,19,67369,7748
1196,2011-02-22,20,67471,7751
1197,2011-02-22,21,67551,7753
1198,2011-02-22,22,67627,7754
1199,2011-02-22,23,67645,7757
1200,2011-02-23,0,67651,7757
1201,2011-02-23,1,67655,7757
1202,2011-02-23,2,67656,7757
1203,2011-02-23,3,67658,7757
1204,2011-02-23,5,67666,7757
1205,2011-02-23,6,67702,7757
1206,2011-02-23,7,67796,7759
1207,2011-02-23,8,68023,7767
1208,2011-02-23,9,68153,7776
1209,2011-02-23,10,68200,7780
1210,2011-02-23,11,68253,7796
1211,2011-02-23,12,68309,7807
1212,2011-02-23,13,68387,7816
1213,2011-02-23,14,68448,7833
1214,2011-02-23,15,68502,7851
1215,2011-02-23,16,68581,7866
1216,2011-02-23,17,68788,7881
1217,2011-02-23,18,68994,7884
1218,2011-02-23,19,69129,7890
1219,2011-02-23,20,69236,7892
1220,2011-02-23,21,69325,7894
1221,2011-02-23,22,69385,7895
1222,2011-02-23,23,69423,7896
1223,2011-02-24,0,69434,7896
1224,2011-02-24,1,69441,7896
1225,2011-02-24,2,69445,7896
1226,2011-02-24,3,69447,7896
1227,2011-02-24,5,69450,7897
1228,2011-02-24,6,69508,7897
1229,2011-02-24,7,69612,7897
1230,2011-02-24,8,69856,7905
1231,2011-02-24,9,69989,7909
1232,2011-02-24,10,70038,7917
1233,2011-02-24,11,70109,7925
1234,2011-02-24,12,70194,7935
1235,2011-02-24,13,70266,7951
1236,2011-02-24,14,70333,7953
1237,2011-02-24,15,70391,7958
1238,2011-02-24,16,70458,7962
1239,2011-02-24,17,70626,7971
1240,2011-02-24,18,70758,7976
1241,2011-02-24,19,70870,7979
1242,2011-02-24,20,70957,7981
1243,2011-02-24,21,71033,7988
1244,2011-02-24,22,71083,7993
1245,2011-02-24,23,71130,7996
1246,2011-02-25,0,71138,7997
1247,2011-02-25,1,71147,7998
1248,2011-02-25,2,71150,7998
1249,2011-02-25,3,71151,7999
1250,2011-02-25,5,71156,8000
1251,2011-02-25,6,71167,8000
1252,2011-02-25,7,71201,8001
1253,2011-02-25,8,71271,8004
1254,2011-02-25,9,71382,8007
1255,2011-02-25,10,71424,8014
1256,2011-02-25,11,71474,8023
1257,2011-02-25,12,71569,8043
1258,2011-02-25,13,71646,8049
1259,2011-02-25,14,71717,8063
1260,2011-02-25,15,71767,8068
1261,2011-02-25,16,71858,8079
1262,2011-02-25,17,72039,8087
1263,2011-02-25,18,72189,8094
1264,2011-02-25,19,72275,8098
1265,2011-02-25,20,72335,8100
1266,2011-02-25,21,72391,8107
1267,2011-02-25,22,72434,8114
1268,2011-02-25,23,72471,8116
1269,2011-02-26,0,72496,8119
1270,2011-02-26,1,72521,8121
1271,2011-02-26,2,72530,8124
1272,2011-02-26,3,72537,8125
1273,2011-02-26,4,72538,8126
1274,2011-02-26,5,72547,8127
1275,2011-02-26,6,72553,8128
1276,2011-02-26,7,72574,8129
1277,2011-02-26,8,72629,8131
1278,2011-02-26,9,72694,8140
1279,2011-02-26,10,72765,8154
1280,2011-02-26,11,72865,8180
1281,2011-02-26,12,72980,8225
1282,2011-02-26,13,73116,8263
1283,2011-02-26,14,73270,8320
1284,2011-02-26,15,73395,8360
1285,2011-02-26,16,73525,8401
1286,2011-02-26,17,73655,8454
1287,2011-02-26,18,73766,8480
1288,2011-02-26,19,73830,8510
1289,2011-02-26,20,73890,8518
1290,2011-02-26,21,73949,8527
1291,2011-02-26,22,73987,8535
1292,2011-02-26,23,74016,8540
1293,2011-02-27,0,74042,8548
1294,2011-02-27,1,74072,8555
1295,2011-02-27,2,74092,8557
1296,2011-02-27,3,74100,8560
1297,2011-02-27,4,74102,8560
1298,2011-02-27,6,74103,8562
1299,2011-02-27,7,74111,8568
1300,2011-02-27,8,74137,8577
1301,2011-02-27,9,74179,8594
1302,2011-02-27,10,74258,8618
1303,2011-02-27,11,74350,8651
1304,2011-02-27,12,74482,8712
1305,2011-02-27,13,74651,8802
1306,2011-02-27,14,74828,8907
1307,2011-02-27,15,74991,9005
1308,2011-02-27,16,75161,9103
1309,2011-02-27,17,75282,9169
1310,2011-02-27,18,75385,9193
1311,2011-02-27,19,75471,9209
1312,2011-02-27,20,75543,9218
1313,2011-02-27,21,75604,9226
1314,2011-02-27,22,75671,9228
1315,2011-02-27,23,75724,9234
1316,2011-02-28,0,75749,9239
1317,2011-02-28,1,75756,9240
1318,2011-02-28,3,75757,9240
1319,2011-02-28,5,75761,9241
1320,2011-02-28,6,75788,9242
1321,2011-02-28,7,75878,9244
1322,2011-02-28,8,76120,9257
1323,2011-02-28,9,76247,9272
1324,2011-02-28,10,76326,9285
1325,2011-02-28,11,76400,9298
1326,2011-02-28,12,76436,9298
1327,2011-02-28,13,76467,9299
1328,2011-02-28,14,76491,9300
1329,2011-02-28,15,76526,9300
1330,2011-02-28,16,76566,9302
1331,2011-02-28,17,76643,9304
1332,2011-02-28,18,76770,9308
1333,2011-02-28,19,76849,9309
1334,2011-02-28,20,76894,9309
1335,2011-02-28,21,76972,9311
1336,2011-02-28,22,77044,9315
1337,2011-02-28,23,77089,9315
1338,2011-03-01,0,77096,9315
1339,2011-03-01,1,77099,9315
1340,2011-03-01,2,77103,9315
1341,2011-03-01,3,77105,9315
1342,2011-03-01,4,77106,9315
1343,2011-03-01,5,77107,9316
1344,2011-03-01,6,77153,9316
1345,2011-03-01,7,77258,9318
1346,2011-03-01,8,77462,9328
1347,2011-03-01,9,77578,9336
1348,2011-03-01,10,77633,9349
1349,2011-03-01,11,77681,9357
1350,2011-03-01,12,77761,9363
1351,2011-03-01,13,77826,9376
1352,2011-03-01,14,77887,9394
1353,2011-03-01,15,77944,9401
1354,2011-03-01,16,78036,9411
1355,2011-03-01,17,78266,9423
1356,2011-03-01,18,78480,9433
1357,2011-03-01,19,78595,9437
1358,2011-03-01,20,78681,9439
1359,2011-03-01,21,78736,9447
1360,2011-03-01,22,78780,9450
1361,2011-03-01,23,78803,9452
1362,2011-03-02,0,78808,9455
1363,2011-03-02,1,78812,9455
1364,2011-03-02,2,78814,9455
1365,2011-03-02,3,78815,9458
1366,2011-03-02,4,78815,9459
1367,2011-03-02,5,78820,9459
1368,2011-03-02,6,78859,9460
1369,2011-03-02,7,78967,9462
1370,2011-03-02,8,79210,9475
1371,2011-03-02,9,79351,9482
1372,2011-03-02,10,79416,9493
1373,2011-03-02,11,79481,9501
1374,2011-03-02,12,79543,9521
1375,2011-03-02,13,79633,9556
1376,2011-03-02,14,79708,9577
1377,2011-03-02,15,79799,9596
1378,2011-03-02,16,79911,9623
1379,2011-03-02,17,80149,9653
1380,2011-03-02,18,80342,9661
1381,2011-03-02,19,80486,9667
1382,2011-03-02,20,80572,9676
1383,2011-03-02,21,80640,9679
1384,2011-03-02,22,80684,9683
1385,2011-03-02,23,80706,9683
1386,2011-03-03,0,80716,9686
1387,2011-03-03,1,80717,9686
1388,2011-03-03,2,80719,9687
1389,2011-03-03,3,80720,9687
1390,2011-03-03,4,80721,9687
1391,2011-03-03,5,80728,9688
1392,2011-03-03,6,80762,9689
1393,2011-03-03,7,80872,9690
1394,2011-03-03,8,81088,9694
1395,2011-03-03,9,81223,9704
1396,2011-03-03,10,81272,9711
1397,2011-03-03,11,81312,9721
1398,2011-03-03,12,81377,9728
1399,2011-03-03,13,81444,9741
1400,2011-03-03,14,81504,9759
1401,2011-03-03,15,81566,9765
1402,2011-03-03,16,81631,9771
1403,2011-03-03,17,81816,9788
1404,2011-03-03,18,81977,9794
1405,2011-03-03,19,82078,9799
1406,2011-03-03,20,82147,9800
1407,2011-03-03,21,82195,9803
1408,2011-03-03,22,82245,9806
1409,2011-03-03,23,82268,9806
1410,2011-03-04,0,82280,9806
1411,2011-03-04,1,82284,9806
1412,2011-03-04,2,82286,9806
1413,2011-03-04,3,82287,9806
1414,2011-03-04,4,82287,9807
1415,2011-03-04,5,82294,9807
1416,2011-03-04,6,82322,9808
1417,2011-03-04,7,82405,9808
1418,2011-03-04,8,82627,9814
1419,2011-03-04,9,82765,9826
1420,2011-03-04,10,82821,9836
1421,2011-03-04,11,82894,9852
1422,2011-03-04,12,82981,9862
1423,2011-03-04,13,83055,9875
1424,2011-03-04,14,83120,9905
1425,2011-03-04,15,83195,9936
1426,2011-03-04,16,83296,9953
1427,2011-03-04,17,83502,9975
1428,2011-03-04,18,83674,9990
1429,2011-03-04,19,83776,9995
1430,2011-03-04,20,83854,10004
1431,2011-03-04,21,83918,10010
1432,2011-03-04,22,83958,10014
1433,2011-03-04,23,83998,10020
1434,2011-03-05,0,84013,10024
1435,2011-03-05,1,84033,10029
1436,2011-03-05,2,84048,10034
1437,2011-03-05,3,84050,10034
1438,2011-03-05,4,84051,10034
1439,2011-03-05,5,84054,10034
1440,2011-03-05,6,84057,10035
1441,2011-03-05,7,84067,10040
1442,2011-03-05,8,84101,10051
1443,2011-03-05,9,84149,10066
1444,2011-03-05,10,84218,10100
1445,2011-03-05,11,84334,10143
1446,2011-03-05,12,84455,10189
1447,2011-03-05,13,84585,10249
1448,2011-03-05,14,84703,10329
1449,2011-03-05,15,84825,10412
1450,2011-03-05,16,84955,10486
1451,2011-03-05,17,85059,10546
1452,2011-03-05,18,85174,10583
1453,2011-03-05,19,85236,10610
1454,2011-03-05,20,85294,10622
1455,2011-03-05,21,85354,10634
1456,2011-03-05,22,85401,10650
1457,2011-03-05,23,85435,10660
1458,2011-03-06,0,85476,10671
1459,2011-03-06,1,85503,10683
1460,2011-03-06,2,85530,10688
1461,2011-03-06,3,85539,10690
1462,2011-03-06,4,85542,10690
1463,2011-03-06,6,85543,10691
1464,2011-03-06,7,85548,10691
1465,2011-03-06,8,85556,10692
1466,2011-03-06,9,85574,10696
1467,2011-03-06,10,85601,10700
1468,2011-03-06,11,85645,10718
1469,2011-03-06,12,85714,10728
1470,2011-03-06,13,85797,10750
1471,2011-03-06,14,85824,10762
1472,2011-03-06,15,85828,10765
1473,2011-03-06,16,85836,10768
1474,2011-03-06,17,85859,10770
1475,2011-03-06,18,85882,10770
1476,2011-03-06,19,85893,10770
1477,2011-03-06,20,85901,10773
1478,2011-03-06,21,85907,10774
1479,2011-03-06,22,85917,10774
1480,2011-03-06,23,85926,10774
1481,2011-03-07,0,85930,10774
1482,2011-03-07,1,85932,10774
1483,2011-03-07,3,85933,10774
1484,2011-03-07,4,85933,10775
1485,2011-03-07,5,85934,10775
1486,2011-03-07,6,85965,10778
1487,2011-03-07,7,86053,10781
1488,2011-03-07,8,86253,10792
1489,2011-03-07,9,86382,10797
1490,2011-03-07,10,86425,10812
1491,2011-03-07,11,86466,10831
1492,2011-03-07,12,86534,10859
1493,2011-03-07,13,86588,10875
1494,2011-03-07,14,86644,10896
1495,2011-03-07,15,86708,10928
1496,2011-03-07,16,86804,10954
1497,2011-03-07,17,87010,10981
1498,2011-03-07,18,87224,11000
1499,2011-03-07,19,87358,11011
1500,2011-03-07,20,87445,11016
1501,2011-03-07,21,87498,11017
1502,2011-03-07,22,87532,11018
1503,2011-03-07,23,87554,11018
1504,2011-03-08,0,87563,11019
1505,2011-03-08,1,87567,11019
1506,2011-03-08,2,87567,11020
1507,2011-03-08,3,87569,11025
1508,2011-03-08,4,87571,11025
1509,2011-03-08,5,87579,11027
1510,2011-03-08,6,87621,11030
1511,2011-03-08,7,87740,11039
1512,2011-03-08,8,87987,11049
1513,2011-03-08,9,88127,11060
1514,2011-03-08,10,88173,11085
1515,2011-03-08,11,88225,11111
1516,2011-03-08,12,88295,11140
1517,2011-03-08,13,88368,11165
1518,2011-03-08,14,88424,11181
1519,2011-03-08,15,88501,11216
1520,2011-03-08,16,88583,11242
1521,2011-03-08,17,88792,11281
1522,2011-03-08,18,89006,11302
1523,2011-03-08,19,89147,11311
1524,2011-03-08,20,89221,11313
1525,2011-03-08,21,89289,11320
1526,2011-03-08,22,89333,11331
1527,2011-03-08,23,89371,11334
1528,2011-03-09,0,89380,11334
1529,2011-03-09,1,89384,11334
1530,2011-03-09,2,89385,11335
1531,2011-03-09,3,89387,11336
1532,2011-03-09,4,89389,11336
1533,2011-03-09,5,89396,11337
1534,2011-03-09,6,89440,11342
1535,2011-03-09,7,89563,11360
1536,2011-03-09,8,89801,11371
1537,2011-03-09,9,89937,11376
1538,2011-03-09,10,89986,11384
1539,2011-03-09,11,90030,11399
1540,2011-03-09,12,90114,11413
1541,2011-03-09,13,90196,11430
1542,2011-03-09,14,90257,11440
1543,2011-03-09,15,90321,11455
1544,2011-03-09,16,90423,11465
1545,2011-03-09,17,90599,11483
1546,2011-03-09,18,90775,11495
1547,2011-03-09,19,90898,11506
1548,2011-03-09,20,90985,11510
1549,2011-03-09,21,91037,11520
1550,2011-03-09,22,91054,11524
1551,2011-03-09,23,91071,11525
1552,2011-03-10,0,91071,11528
1553,2011-03-10,1,91073,11528
1554,2011-03-10,2,91074,11528
1555,2011-03-10,5,91076,11529
1556,2011-03-10,6,91088,11529
1557,2011-03-10,7,91124,11530
1558,2011-03-10,8,91167,11531
1559,2011-03-10,9,91190,11532
1560,2011-03-10,10,91207,11532
1561,2011-03-10,11,91212,11538
1562,2011-03-10,12,91242,11542
1563,2011-03-10,13,91253,11543
1564,2011-03-10,14,91265,11543
1565,2011-03-10,15,91276,11546
1566,2011-03-10,16,91296,11547
